target_candidate_id,available_time,available_day,underlying_action_plan_ref,base_action_type,base_action_side,residual_type,residual_direction,realized_underlying_return_after_entry,realized_net_underlying_utility,no_trade_opportunity_cost,residual_severity_score,base_reason_codes,nearby_event_families,nearby_event_sources,layer_1_7_basis
tcand_l03_2016_04_40a1e93166f6166c,2016-04-13T11:30:00-04:00,2016-04-13,uap_63e9685a81ac3f77,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-13T14:00:00-04:00,2016-04-13,uap_9ca2ca50544bdc8b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-13T14:00:00-04:00,2016-04-13,uap_ad6c8c428b0f7a91,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-13T15:30:00-04:00,2016-04-13,uap_8817b4ed82462a9f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-13T15:30:00-04:00,2016-04-13,uap_955fc02177d0a586,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-13T15:30:00-04:00,2016-04-13,uap_c0da11f7226a1a6e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-13T15:30:00-04:00,2016-04-13,uap_c717e40e5890419f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-13T16:00:00-04:00,2016-04-13,uap_bf544d53a3129053,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-13T16:00:00-04:00,2016-04-13,uap_e3bd97e6bce0b1c2,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-14T07:00:00-04:00,2016-04-14,uap_02d99e523bdcafe1,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-14T07:00:00-04:00,2016-04-14,uap_ccba55d0dea691d3,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-14T09:30:00-04:00,2016-04-14,uap_84ef2b7fba96d91c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-14T09:30:00-04:00,2016-04-14,uap_e28e3888be60a7ff,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-14T15:30:00-04:00,2016-04-14,uap_64f8080513bed48f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-14T15:30:00-04:00,2016-04-14,uap_a3f2c057285b5de7,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c44d1cdb2e1fa8a4,2016-04-14T16:00:00-04:00,2016-04-14,uap_48b697366b14c49a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c44d1cdb2e1fa8a4,2016-04-14T16:00:00-04:00,2016-04-14,uap_53239934438a43ef,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-14T16:00:00-04:00,2016-04-14,uap_8872853622cafac5,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-14T16:00:00-04:00,2016-04-14,uap_95f4bf82d3eda494,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-14T16:00:00-04:00,2016-04-14,uap_aafbb52528d1560d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-14T16:00:00-04:00,2016-04-14,uap_e78d831003edf742,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-14T17:00:00-04:00,2016-04-14,uap_439a8c979eea871f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-14T17:00:00-04:00,2016-04-14,uap_ebb90b0e6e92b6e4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-15T05:30:00-04:00,2016-04-15,uap_98d4a9aa065472f4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-15T05:30:00-04:00,2016-04-15,uap_ac096f1dc4209804,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T07:00:00-04:00,2016-04-15,uap_411c9b8b7fcc599c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T07:00:00-04:00,2016-04-15,uap_7dfe7df0ffa1afe8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T07:00:00-04:00,2016-04-15,uap_a45b7c955539c52f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T07:00:00-04:00,2016-04-15,uap_ef3e66c8cbd04879,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-15T08:00:00-04:00,2016-04-15,uap_1c13d780054d4161,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-15T08:00:00-04:00,2016-04-15,uap_f93b79638c0adfcf,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T08:30:00-04:00,2016-04-15,uap_483cc3c5ac29ef96,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T08:30:00-04:00,2016-04-15,uap_495b39819e2c3c07,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;390min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-15T09:00:00-04:00,2016-04-15,uap_ecd990c2c2649be6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_42e25ce7f87306bd,2016-04-15T09:00:00-04:00,2016-04-15,uap_fb3a44b4c90c55f6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T09:30:00-04:00,2016-04-15,uap_1da1c31e3cbef4a5,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-15T09:30:00-04:00,2016-04-15,uap_24499ef4a8a27c41,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T09:30:00-04:00,2016-04-15,uap_7ee3e49371533a40,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;390min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_3db48ce491794480,2016-04-15T09:30:00-04:00,2016-04-15,uap_8637a5dddd7ccb20,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_3db48ce491794480,2016-04-15T09:30:00-04:00,2016-04-15,uap_cbbcae401f31cc4a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-15T09:30:00-04:00,2016-04-15,uap_e9bd026df9fd5e51,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T10:00:00-04:00,2016-04-15,uap_287dd6fd7a9a2ccb,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-15T10:00:00-04:00,2016-04-15,uap_4d708ff542e847e2,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-15T10:00:00-04:00,2016-04-15,uap_6f9dc7f62ba8711a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-15T10:00:00-04:00,2016-04-15,uap_8a0f94927c207cf4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c196c5c6212e1908,2016-04-15T15:30:00-04:00,2016-04-15,uap_399b4432707fd7f8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c196c5c6212e1908,2016-04-15T15:30:00-04:00,2016-04-15,uap_442b382e823311ed,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T15:30:00-04:00,2016-04-15,uap_6a456b2ed59df152,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-15T15:30:00-04:00,2016-04-15,uap_70d3e241d4b39891,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-15T15:30:00-04:00,2016-04-15,uap_af61f3f900e934e6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_395bfe89e934836e,2016-04-15T15:30:00-04:00,2016-04-15,uap_b263af000b80cbfb,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-15T16:00:00-04:00,2016-04-15,uap_4595ebfc19c62040,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-15T16:00:00-04:00,2016-04-15,uap_847d01824361a545,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-18T04:00:00-04:00,2016-04-18,uap_084bc10650a61e91,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_e3aaa054dd5d5693,2016-04-18T04:00:00-04:00,2016-04-18,uap_dd6a141e785ea540,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-18T04:30:00-04:00,2016-04-18,uap_8954cdd6b010eb5a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-18T04:30:00-04:00,2016-04-18,uap_a9654d3e2e945b3f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_30ed288759201903,2016-04-18T09:30:00-04:00,2016-04-18,uap_27e206a832479131,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_40a1e93166f6166c,2016-04-18T09:30:00-04:00,2016-04-18,uap_35dc90e967b6d180,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_b5e5d9305987e645,2016-04-18T09:30:00-04:00,2016-04-18,uap_45bcc2dbf15eb439,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_40a1e93166f6166c,2016-04-18T09:30:00-04:00,2016-04-18,uap_4ec0194e0521b66e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_3db48ce491794480,2016-04-18T09:30:00-04:00,2016-04-18,uap_5aaa167e2858724e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-18T09:30:00-04:00,2016-04-18,uap_61a315949ac0fcb4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_ccaacdd8c196edef,2016-04-18T09:30:00-04:00,2016-04-18,uap_648f9cce6c42a7a0,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c196c5c6212e1908,2016-04-18T09:30:00-04:00,2016-04-18,uap_93a355b9f9e73625,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_c196c5c6212e1908,2016-04-18T09:30:00-04:00,2016-04-18,uap_96acad442d02a790,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_04_3db48ce491794480,2016-04-18T09:30:00-04:00,2016-04-18,uap_bcd86c86f107ae0d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
